2.599124788220365190e+02 1.823793507556359259e+02
3.118381955574929520e+02 1.956729560419808251e+02
3.697581662701399523e+02 2.100004468427497386e+02
4.670786819149280973e+02 1.535494306018303234e+02
4.181303163063712418e+02 1.442727122030078419e+02
3.731762366005418698e+02 1.360185788262118933e+02
3.130585391964756354e+02 1.566792288361494343e+02
3.131319923970593777e+02 1.436794363521393905e+02
4.359944230677690484e+02 1.683740335281422915e+02
4.359209698671853630e+02 1.813738260121523354e+02
