2.433389519343944869e+02 1.810236708410337485e+02
2.998712711876180492e+02 1.933969032340507965e+02
3.632721089502289828e+02 2.090600373712242686e+02
4.675649758507050251e+02 1.563722976808599299e+02
4.139046692587183998e+02 1.471218113988315395e+02
3.662391214389573406e+02 1.381220585665548413e+02
3.013756718861282025e+02 1.574283506006972857e+02
3.019607166022154843e+02 1.434405801321709077e+02
4.340923357039609414e+02 1.669827812516768120e+02
4.353801771870730022e+02 1.840515089228998704e+02
