3.046008974644333875e+02 1.824851812675978238e+02
3.591844363822708601e+02 1.750934778641245089e+02
4.088177394502443462e+02 1.669980948242248928e+02
2.895556015188201968e+02 1.035824622402479918e+02
2.468477329616803502e+02 1.055919306540495199e+02
1.990488926273912398e+02 1.078877666013975727e+02
2.314585600978271884e+02 1.427964110101362962e+02
2.344189102497936119e+02 1.290764865578022977e+02
3.498126386388519222e+02 1.202284670917164959e+02
3.492545906086868968e+02 1.312597218887025861e+02
