2.374707543621056516e+02 2.045972868204254098e+02
2.948352985725333610e+02 2.228814074591077201e+02
3.486054782922939808e+02 2.414493306845155303e+02
2.815848734394359667e+02 1.502011059064023755e+02
2.402422066912179730e+02 1.339904949942316534e+02
1.932751115355379170e+02 1.134943496825567308e+02
2.000931463107132799e+02 1.505148089153174737e+02
2.074054400274335421e+02 1.374178489397959027e+02
3.252196837863162386e+02 1.848710255196895105e+02
3.192680069824121460e+02 1.975823410779576363e+02
