2.123642673063669690e+02 2.050344552522899448e+02
2.929438105855736580e+02 2.311866483709264912e+02
3.663430040007546609e+02 2.561377687065115651e+02
2.709903789479208740e+02 1.609438776444602013e+02
2.106192718137819497e+02 1.388683386159717656e+02
1.448300171156342913e+02 1.142152664694367559e+02
1.593749844224805656e+02 1.488193692036903144e+02
1.657749703296111647e+02 1.330383622526580041e+02
3.338163585630000512e+02 1.941537599900159705e+02
3.269429369148757587e+02 2.086021534940390723e+02
