2.429237349766999614e+02 1.879067810415678821e+02
3.208684763793654042e+02 2.007760190792922117e+02
3.986503160347178891e+02 2.146318994132528246e+02
3.980508290444773252e+02 1.445987600051944924e+02
3.289858683079382899e+02 1.331956376932868693e+02
2.600838093187122695e+02 1.208058730851429488e+02
2.366226868305055859e+02 1.524061220017790674e+02
2.403786588310622676e+02 1.357961047130754082e+02
4.141906047159590116e+02 1.634801699439211973e+02
4.122450155605619102e+02 1.814026330234870557e+02
