2.676087381424398473e+02 1.675803291021551331e+02
3.199113096158868075e+02 1.899508681494149585e+02
3.746856052040224654e+02 2.149463986063495042e+02
4.686268657073313761e+02 1.771569877211629773e+02
4.200679977584109110e+02 1.607851721981579658e+02
3.785543307436102509e+02 1.450176279700846464e+02
3.188101932710599158e+02 1.547970981838030866e+02
3.229414639755576673e+02 1.413832023154820945e+02
4.420880127906366397e+02 1.853843375901088564e+02
4.387054827910441759e+02 1.999979781632807772e+02
