3.498983965585063629e+02 2.212518476578079571e+02
4.064995795994818764e+02 2.176040978908993679e+02
4.570329626250385218e+02 2.143827317222703357e+02
3.420789783695799997e+02 1.662622422838221610e+02
3.018799150902639212e+02 1.664501557360793527e+02
2.555182004867250498e+02 1.680599442377186108e+02
2.854769007459292425e+02 1.910050151414913557e+02
2.867099677603789019e+02 1.780636262771585905e+02
4.015239115093197597e+02 1.749397951653591008e+02
4.013811872547764210e+02 1.869805438873931678e+02
