3.217533656709602496e+02 1.875182724921255613e+02
3.733313571358821719e+02 1.537290612488241948e+02
4.203717889209645477e+02 1.220399814661449511e+02
2.895093408927185124e+02 1.440404290991957339e+02
2.484689257190060516e+02 1.696467627369758304e+02
2.028909508654539877e+02 1.973532278353780498e+02
2.466169828589716531e+02 2.013574913259434425e+02
2.385690239568883726e+02 1.863498147066135857e+02
3.520602051227844527e+02 1.172936651066702041e+02
3.584280588563699439e+02 1.286712939821284465e+02
