2.434495806964336282e+02 1.819799683446288725e+02
3.000792602183887539e+02 1.938996746011040102e+02
3.636036074569801713e+02 2.090541230539796231e+02
4.674708112258739447e+02 1.555321277508231788e+02
4.137380821374063657e+02 1.467120469855833846e+02
3.660019289736617907e+02 1.380946412780913590e+02
3.012953105648752512e+02 1.579202190527662708e+02
3.017682190329533114e+02 1.439282085617460609e+02
4.340842935244021987e+02 1.664105667826565025e+02
4.355089061690246126e+02 1.834684235886207944e+02
