2.385588378483203087e+02 1.867091460363303952e+02
2.888373195397249447e+02 1.856726718171211985e+02
3.438564497244062181e+02 1.830467788792620922e+02
4.341362241896985097e+02 9.055049612965129313e+01
3.867131746593290131e+02 9.695786479706239902e+01
3.443486573659660621e+02 1.027239444444789171e+02
2.906562774815509442e+02 1.407650845739184149e+02
2.881076859991765104e+02 1.300177741449799953e+02
4.031934355404762869e+02 1.178001535698754196e+02
4.085919376513512589e+02 1.307560856073198181e+02
