2.611445488725572659e+02 1.448466346987327142e+02
3.056596521040016228e+02 1.747030508315148154e+02
3.554805943085304989e+02 2.075340379907976569e+02
4.660590305653732912e+02 1.867877266321164882e+02
4.230104804650463279e+02 1.617113964727881807e+02
3.833861690748304909e+02 1.389317137082892657e+02
3.198199630530796185e+02 1.383508075193693969e+02
3.242264666589433659e+02 1.261204058100423708e+02
4.318097992517506327e+02 1.903919123135109999e+02
4.274032956458868853e+02 2.026223140228380259e+02
