2.502500989394462181e+02 2.059215801742787448e+02
2.993766040477599972e+02 1.951704641464973804e+02
3.528463387028953662e+02 1.819421809657737299e+02
4.235100458750720236e+02 7.371722779560658978e+01
3.782247872596532829e+02 8.918478584898537065e+01
3.377781916216445666e+02 1.030438226587861550e+02
2.924667345128736997e+02 1.507604010637809893e+02
2.878856126857649542e+02 1.407098626301851141e+02
3.984284362086435749e+02 1.064420327077970114e+02
4.062331501462463166e+02 1.181076420083089005e+02
