5.732908480580857713e+02 4.237243869703642645e+02
6.810064332724653013e+02 4.936339907592839609e+02
8.065068821024109411e+02 5.708715291941811074e+02
1.015918872415671899e+03 4.213937103947395713e+02
9.169469289875281675e+02 3.751600169011810522e+02
8.289067004415395559e+02 3.305067061888710782e+02
7.028448025798113576e+02 3.590268378067162303e+02
7.089236455420409584e+02 3.378597012918129394e+02
9.621126162978514458e+02 4.702392506474944867e+02
9.565422703025947158e+02 4.935838698453552524e+02
