2.685919833896070372e+02 2.067656874092771204e+02
3.403983117547694519e+02 1.789475061834228313e+02
4.123856951852573047e+02 1.489005990741723622e+02
3.786504086501090569e+02 8.917681451231251799e+01
3.174221184661547568e+02 1.138161424485506927e+02
2.567482064980749783e+02 1.371544458678162357e+02
2.503327880723975909e+02 1.774637798541708094e+02
2.445406727289380342e+02 1.603918321079978568e+02
4.007678254386434560e+02 9.860124418217880304e+01
4.091619898160482762e+02 1.167819483601007278e+02
