2.314440694889802330e+02 2.074862303244147483e+02
2.786529016716310707e+02 2.020708666293052431e+02
3.328818121917400958e+02 1.958078590608909906e+02
4.316609079761860244e+02 1.278984323514329162e+02
3.772433544933344365e+02 1.373180858981931181e+02
3.436269643138454626e+02 1.432289497352610681e+02
2.854390504942162465e+02 1.733315523689105362e+02
2.825892616950861793e+02 1.627071133813520589e+02
3.945810146391352191e+02 1.440564492505742180e+02
3.998806630358450320e+02 1.560944609996651309e+02
