2.561644991198991761e+02 2.076337076588913533e+02
3.155746708825433302e+02 2.131501821791913471e+02
3.689839848248084309e+02 2.176718173056213175e+02
2.772656139037136427e+02 1.366425606412505829e+02
2.320974249240654217e+02 1.296543774511226275e+02
1.828208271796275994e+02 1.223183761743461844e+02
2.030954892401613847e+02 1.588414932145325622e+02
2.073011277371016945e+02 1.465405743532013503e+02
3.314510003425098148e+02 1.636229960802557457e+02
3.272453618455695050e+02 1.759239149415869576e+02
