2.434241955190854014e+02 1.817663593523922714e+02
3.000324351565086545e+02 1.937874743236444317e+02
3.635295377955318372e+02 2.090556751491954799e+02
4.674924367119017461e+02 1.557197993346497640e+02
4.137755912088994137e+02 1.468034935297452819e+02
3.660549490066655949e+02 1.381006027567676142e+02
3.013129253480694274e+02 1.578102545190331227e+02
3.018108937558986327e+02 1.438191134839065057e+02
4.340864884938211503e+02 1.665384232605894965e+02
4.354805470036180850e+02 1.835988042900760036e+02
