1.960000000000000000e+02 1.760000000000000000e+02
2.530000000000000000e+02 1.840000000000000000e+02
3.140000000000000000e+02 1.920000000000000000e+02
4.250000000000000000e+02 1.500000000000000000e+02
3.700000000000000000e+02 1.440000000000000000e+02
3.240000000000000000e+02 1.380000000000000000e+02
2.550000000000000000e+02 1.530000000000000000e+02
2.550000000000000000e+02 1.400000000000000000e+02
3.870000000000000000e+02 1.570000000000000000e+02
3.870000000000000000e+02 1.730000000000000000e+02
