1.810000000000000000e+02 2.040000000000000000e+02
2.310000000000000000e+02 2.120000000000000000e+02
2.870000000000000000e+02 2.210000000000000000e+02
3.860000000000000000e+02 1.770000000000000000e+02
3.400000000000000000e+02 1.710000000000000000e+02
3.000000000000000000e+02 1.670000000000000000e+02
2.390000000000000000e+02 1.820000000000000000e+02
2.400000000000000000e+02 1.700000000000000000e+02
3.540000000000000000e+02 1.840000000000000000e+02
3.540000000000000000e+02 1.970000000000000000e+02
