2.440000000000000000e+02 1.860000000000000000e+02
3.010000000000000000e+02 1.960000000000000000e+02
3.650000000000000000e+02 2.090000000000000000e+02
4.670000000000000000e+02 1.520000000000000000e+02
4.130000000000000000e+02 1.450000000000000000e+02
3.650000000000000000e+02 1.380000000000000000e+02
3.010000000000000000e+02 1.600000000000000000e+02
3.010000000000000000e+02 1.460000000000000000e+02
4.340000000000000000e+02 1.640000000000000000e+02
4.360000000000000000e+02 1.810000000000000000e+02
