2.830000000000000000e+02 2.040000000000000000e+02
3.380000000000000000e+02 2.160000000000000000e+02
3.990000000000000000e+02 2.300000000000000000e+02
4.890000000000000000e+02 1.730000000000000000e+02
4.370000000000000000e+02 1.660000000000000000e+02
3.910000000000000000e+02 1.580000000000000000e+02
3.330000000000000000e+02 1.790000000000000000e+02
3.340000000000000000e+02 1.670000000000000000e+02
4.610000000000000000e+02 1.860000000000000000e+02
4.620000000000000000e+02 2.020000000000000000e+02
