4.400000000000000000e+02 5.710000000000000000e+02
5.780000000000000000e+02 5.230000000000000000e+02
7.010000000000000000e+02 4.790000000000000000e+02
4.740000000000000000e+02 3.310000000000000000e+02
3.770000000000000000e+02 3.520000000000000000e+02
2.710000000000000000e+02 3.760000000000000000e+02
3.120000000000000000e+02 4.620000000000000000e+02
3.110000000000000000e+02 4.350000000000000000e+02
5.910000000000000000e+02 3.650000000000000000e+02
5.910000000000000000e+02 3.860000000000000000e+02
