4.400000000000000000e+02 5.690000000000000000e+02
5.800000000000000000e+02 5.230000000000000000e+02
7.010000000000000000e+02 4.800000000000000000e+02
4.740000000000000000e+02 3.300000000000000000e+02
3.780000000000000000e+02 3.530000000000000000e+02
2.710000000000000000e+02 3.750000000000000000e+02
3.120000000000000000e+02 4.590000000000000000e+02
3.120000000000000000e+02 4.350000000000000000e+02
5.890000000000000000e+02 3.650000000000000000e+02
5.900000000000000000e+02 3.870000000000000000e+02
