2.390000000000000000e+02 1.970000000000000000e+02
3.170000000000000000e+02 1.950000000000000000e+02
3.950000000000000000e+02 1.930000000000000000e+02
3.780000000000000000e+02 1.290000000000000000e+02
3.100000000000000000e+02 1.300000000000000000e+02
2.420000000000000000e+02 1.300000000000000000e+02
2.260000000000000000e+02 1.660000000000000000e+02
2.250000000000000000e+02 1.460000000000000000e+02
3.990000000000000000e+02 1.440000000000000000e+02
4.000000000000000000e+02 1.620000000000000000e+02
