3.110000000000000000e+02 1.810000000000000000e+02
3.640000000000000000e+02 1.660000000000000000e+02
4.120000000000000000e+02 1.510000000000000000e+02
2.850000000000000000e+02 1.050000000000000000e+02
2.430000000000000000e+02 1.130000000000000000e+02
1.960000000000000000e+02 1.220000000000000000e+02
2.330000000000000000e+02 1.520000000000000000e+02
2.340000000000000000e+02 1.380000000000000000e+02
3.470000000000000000e+02 1.130000000000000000e+02
3.480000000000000000e+02 1.240000000000000000e+02
