2.240000000000000000e+02 1.630000000000000000e+02
2.790000000000000000e+02 1.740000000000000000e+02
3.420000000000000000e+02 1.860000000000000000e+02
4.500000000000000000e+02 1.310000000000000000e+02
3.980000000000000000e+02 1.230000000000000000e+02
3.480000000000000000e+02 1.170000000000000000e+02
2.820000000000000000e+02 1.370000000000000000e+02
2.830000000000000000e+02 1.240000000000000000e+02
4.150000000000000000e+02 1.440000000000000000e+02
4.140000000000000000e+02 1.590000000000000000e+02
