2.600000000000000000e+02 1.830000000000000000e+02
3.120000000000000000e+02 1.960000000000000000e+02
3.700000000000000000e+02 2.100000000000000000e+02
4.670000000000000000e+02 1.530000000000000000e+02
4.180000000000000000e+02 1.440000000000000000e+02
3.730000000000000000e+02 1.360000000000000000e+02
3.130000000000000000e+02 1.570000000000000000e+02
3.130000000000000000e+02 1.440000000000000000e+02
4.360000000000000000e+02 1.680000000000000000e+02
4.360000000000000000e+02 1.810000000000000000e+02
