3.100000000000000000e+02 1.830000000000000000e+02
3.640000000000000000e+02 1.670000000000000000e+02
4.120000000000000000e+02 1.530000000000000000e+02
2.840000000000000000e+02 1.050000000000000000e+02
2.430000000000000000e+02 1.130000000000000000e+02
1.950000000000000000e+02 1.220000000000000000e+02
2.330000000000000000e+02 1.510000000000000000e+02
2.330000000000000000e+02 1.370000000000000000e+02
3.460000000000000000e+02 1.120000000000000000e+02
3.470000000000000000e+02 1.240000000000000000e+02
