2.360000000000000000e+02 1.800000000000000000e+02
3.140000000000000000e+02 1.810000000000000000e+02
3.910000000000000000e+02 1.800000000000000000e+02
3.760000000000000000e+02 1.110000000000000000e+02
3.110000000000000000e+02 1.120000000000000000e+02
2.450000000000000000e+02 1.120000000000000000e+02
2.270000000000000000e+02 1.490000000000000000e+02
2.280000000000000000e+02 1.290000000000000000e+02
3.960000000000000000e+02 1.280000000000000000e+02
3.970000000000000000e+02 1.460000000000000000e+02
