2.300000000000000000e+02 2.020000000000000000e+02
2.790000000000000000e+02 2.080000000000000000e+02
3.320000000000000000e+02 2.160000000000000000e+02
4.450000000000000000e+02 1.760000000000000000e+02
3.960000000000000000e+02 1.720000000000000000e+02
3.550000000000000000e+02 1.680000000000000000e+02
2.920000000000000000e+02 1.810000000000000000e+02
2.920000000000000000e+02 1.700000000000000000e+02
4.060000000000000000e+02 1.810000000000000000e+02
4.070000000000000000e+02 1.970000000000000000e+02
