3.450000000000000000e+02 1.750000000000000000e+02
3.920000000000000000e+02 1.600000000000000000e+02
4.350000000000000000e+02 1.450000000000000000e+02
2.930000000000000000e+02 9.900000000000000000e+01
2.550000000000000000e+02 1.070000000000000000e+02
2.090000000000000000e+02 1.170000000000000000e+02
2.580000000000000000e+02 1.480000000000000000e+02
2.590000000000000000e+02 1.330000000000000000e+02
3.640000000000000000e+02 1.070000000000000000e+02
3.650000000000000000e+02 1.200000000000000000e+02
