2.290000000000000000e+02 1.940000000000000000e+02
2.860000000000000000e+02 2.020000000000000000e+02
3.480000000000000000e+02 2.110000000000000000e+02
4.500000000000000000e+02 1.550000000000000000e+02
3.990000000000000000e+02 1.500000000000000000e+02
3.490000000000000000e+02 1.450000000000000000e+02
2.860000000000000000e+02 1.640000000000000000e+02
2.860000000000000000e+02 1.530000000000000000e+02
4.160000000000000000e+02 1.680000000000000000e+02
4.170000000000000000e+02 1.830000000000000000e+02
